t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2022-08-10","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","56.1"
"2022-08-10","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","8431"
"2022-08-10","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","95.5"
"2022-08-09","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","85"
"2022-08-09","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","20.9"
"2022-08-09","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","6.5"
"2022-08-08","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","36.6"
"2022-08-08","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1129"
"2022-08-08","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","55.9"
"2022-08-08","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","0.7"
"2022-08-07","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","58.5"
"2022-08-07","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","13.7"
"2022-08-07","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","173.9"
"2022-08-07","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","7.5"
"2022-08-06","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1141"
"2022-08-06","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","6.5"
"2022-08-06","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","150.2"
"2022-08-06","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","1"
"2022-08-05","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","7572"
"2022-08-05","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","30.5"
"2022-08-05","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","0.7"
"2022-08-04","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","4916"
"2022-08-04","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","43.4"
"2022-08-04","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","110.1"
"2022-08-03","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","84.5"
"2022-08-03","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","132"
"2022-08-03","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5.5"
"2022-08-03","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","5548"
"2022-08-03","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","3"
"2022-08-02","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","71.3"
"2022-08-02","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","3.5"
