t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2023-10-06","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","139.5"
"2023-10-06","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","39"
"2023-10-05","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","16"
"2023-10-05","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","33"
"2023-10-05","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","170.6"
"2023-10-05","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","54.5"
"2023-10-04","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","50"
"2023-10-04","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","22.9"
"2023-10-04","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","167.9"
"2023-10-04","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","58"
"2023-10-03","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","216.7"
"2023-10-03","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","51"
"2023-10-03","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","58.7"
"2023-10-03","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","28"
"2023-10-02","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","30"
"2023-10-02","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","252.3"
"2023-10-02","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","69.7"
"2023-10-01","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","251.9"
"2023-09-30","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","30"
"2023-09-30","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","178.9"
"2023-09-30","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","47.7"
"2023-09-29","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","40"
"2023-09-29","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","27.3"
"2023-09-29","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","99.8"
"2023-09-28","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","30"
"2023-09-28","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","65.7"
